Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Antigua and Barbuda,ATG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,179.913,178.27,176.627,174.1624,171.6978,169.2332,166.7686,164.304,158.2388,152.1736,146.1084,140.0432,133.978,127.798,121.618,115.438,109.258,103.078,102.2038,101.3296,100.4554,99.5812,98.707,95.6338,92.5606,89.4874,86.4142,83.341,81.057,78.773,76.489,74.205,71.921,71.2824,70.6438,70.0052,69.3666,68.728,67.5386,66.3492,65.1598,63.9704,62.781,61.3234,59.8658,58.4082,56.9506,55.493,54.247,53.001,51.755,50.509,49.263,48.113,46.963,45.813,44.663,43.513,
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,44.8286,45.0668,45.305,45.9764,46.6478,47.3192,47.9906,48.662,48.6296,48.5972,48.5648,48.5324,48.5,45.1672,41.8344,38.5016,35.1688,31.836,30.687,29.538,28.389,27.24,26.091,25.0928,24.0946,23.0964,22.0982,21.1,21.055,21.01,20.965,20.92,20.875,20.5906,20.3062,20.0218,19.7374,19.453,18.9462,18.4394,17.9326,17.4258,16.919,16.9552,16.9914,17.0276,17.0638,17.1,16.6402,16.1804,15.7206,15.2608,14.801,14.4212,14.0414,13.6616,13.2818,12.902,
Austria,AUT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,48.3914,50.8922,53.393,54.8498,56.3066,57.7634,59.2202,60.677,59.5646,58.4522,57.3398,56.2274,55.115,51.7388,48.3626,44.9864,41.6102,38.234,36.6126,34.9912,33.3698,31.7484,30.127,28.3784,26.6298,24.8812,23.1326,21.384,21.185,20.986,20.787,20.588,20.389,19.269,18.149,17.029,15.909,14.789,14.5004,14.2118,13.9232,13.6346,13.346,12.9022,12.4584,12.0146,11.5708,11.127,10.5944,10.0618,9.5292,8.9966,8.464,8.15,7.836,7.522,7.208,6.894,
Azerbaijan,AZE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,45.4712,44.9296,44.388,45.185,45.982,46.779,47.576,48.373,44.9196,41.4662,38.0128,34.5594,31.106,28.7776,26.4492,24.1208,21.7924,19.464,19.4256,19.3872,19.3488,19.3104,19.272,20.5542,21.8364,23.1186,24.4008,25.683,28.0528,30.4226,32.7924,35.1622,37.532,38.492,39.452,40.412,41.372,42.332,40.3902,38.4484,36.5066,34.5648,32.623,33.7954,34.9678,36.1402,37.3126,38.485,40.5808,42.6766,44.7724,46.8682,48.964,49.876,50.788,51.7,52.612,53.524,
Burundi,BDI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,46.1038,46.3864,46.669,46.929,47.189,47.449,47.709,47.969,48.0112,48.0534,48.0956,48.1378,48.18,48.3596,48.5392,48.7188,48.8984,49.078,49.0304,48.9828,48.9352,48.8876,48.84,49.038,49.236,49.434,49.632,49.83,49.632,49.434,49.236,49.038,48.84,48.51,48.18,47.85,47.52,47.19,45.013,42.836,40.659,38.482,36.305,35.726,35.147,34.568,33.989,33.41,32.704,31.998,31.292,30.586,29.88,29.2604,28.6408,28.0212,27.4016,26.782,
Belgium,BEL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.1146,28.2988,29.483,29.719,29.955,30.191,30.427,30.663,30.799,30.935,31.071,31.207,31.343,29.926,28.509,27.092,25.675,24.258,22.6378,21.0176,19.3974,17.7772,16.157,15.2026,14.2482,13.2938,12.3394,11.385,11.2718,11.1586,11.0454,10.9322,10.819,10.6906,10.5622,10.4338,10.3054,10.177,10.3316,10.4862,10.6408,10.7954,10.95,10.766,10.582,10.398,10.214,10.03,9.2298,8.4296,7.6294,6.8292,6.029,5.7988,5.5686,5.3384,5.1082,4.878,
Benin,BEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,85.7628,86.6854,87.608,88.0576,88.5072,88.9568,89.4064,89.856,90.4374,91.0188,91.6002,92.1816,92.763,94.3064,95.8498,97.3932,98.9366,100.48,102.795,105.11,107.425,109.74,112.055,114.264,116.473,118.682,120.891,123.1,123.8332,124.5664,125.2996,126.0328,126.766,125.9774,125.1888,124.4002,123.6116,122.823,121.3902,119.9574,118.5246,117.0918,115.659,114.263,112.867,111.471,110.075,108.679,106.2162,103.7534,101.2906,98.8278,96.365,94.3112,92.2574,90.2036,88.1498,86.096,
Burkina Faso,BFA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,184.6466,182.8298,181.013,180,178.987,177.974,176.961,175.948,174.5826,173.2172,171.8518,170.4864,169.121,168.6388,168.1566,167.6744,167.1922,166.71,165.4536,164.1972,162.9408,161.6844,160.428,158.3778,156.3276,154.2774,152.2272,150.177,149.106,148.035,146.964,145.893,144.822,144.379,143.936,143.493,143.05,142.607,141.506,140.405,139.304,138.203,137.102,135.6118,134.1216,132.6314,131.1412,129.651,126.8024,123.9538,121.1052,118.2566,115.408,113.1922,110.9764,108.7606,106.5448,104.329,
Bangladesh,BGD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,204.0016,205.1018,206.202,206.9088,207.6156,208.3224,209.0292,209.736,208.5898,207.4436,206.2974,205.1512,204.005,202.8922,201.7794,200.6666,199.5538,198.441,196.4624,194.4838,192.5052,190.5266,188.548,184.779,181.01,177.241,173.472,169.703,164.4542,159.2054,153.9566,148.7078,143.459,139.0968,134.7346,130.3724,126.0102,121.648,118.6098,115.5716,112.5334,109.4952,106.457,103.9962,101.5354,99.0746,96.6138,94.153,92.9238,91.6946,90.4654,89.2362,88.007,87.1072,86.2074,85.3076,84.4078,83.508,
Bulgaria,BGR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.663,68.919,70.175,70.0762,69.9774,69.8786,69.7798,69.681,70.0012,70.3214,70.6416,70.9618,71.282,72.5114,73.7408,74.9702,76.1996,77.429,77.9108,78.3926,78.8744,79.3562,79.838,79.021,78.204,77.387,76.57,75.753,73.9452,72.1374,70.3296,68.5218,66.714,63.021,59.328,55.635,51.942,48.249,46.7848,45.3206,43.8564,42.3922,40.928,41.5648,42.2016,42.8384,43.4752,44.112,43.9828,43.8536,43.7244,43.5952,43.466,42.6728,41.8796,41.0864,40.2932,39.5,
Bahrain,BHR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,88.455,88.954,89.453,88.954,88.455,87.956,87.457,86.958,84.4128,81.8676,79.3224,76.7772,74.232,72.4354,70.6388,68.8422,67.0456,65.249,62.5222,59.7954,57.0686,54.3418,51.615,47.8004,43.9858,40.1712,36.3566,32.542,30.4958,28.4496,26.4034,24.3572,22.311,21.6048,20.8986,20.1924,19.4862,18.78,18.381,17.982,17.583,17.184,16.785,16.3854,15.9858,15.5862,15.1866,14.787,14.6282,14.4694,14.3106,14.1518,13.993,13.868,13.743,13.618,13.493,13.368,
"Bahamas, The",BHS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,91.8424,92.6312,93.42,89.5818,85.7436,81.9054,78.0672,74.229,76.3198,78.4106,80.5014,82.5922,84.683,86.0384,87.3938,88.7492,90.1046,91.46,90.2972,89.1344,87.9716,86.8088,85.646,82.4748,79.3036,76.1324,72.9612,69.79,69.748,69.706,69.664,69.622,69.58,68.0444,66.5088,64.9732,63.4376,61.902,58.3198,54.7376,51.1554,47.5732,43.991,43.0758,42.1606,41.2454,40.3302,39.415,38.085,36.755,35.425,34.095,32.765,31.5616,30.3582,29.1548,27.9514,26.748,
Bosnia and Herzegovina,BIH,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,42.9812,44.7526,46.524,47.862,49.2,50.538,51.876,53.214,52.7768,52.3396,51.9024,51.4652,51.028,49.7508,48.4736,47.1964,45.9192,44.642,43.009,41.376,39.743,38.11,36.477,36.5556,36.6342,36.7128,36.7914,36.87,34.6132,32.3564,30.0996,27.8428,25.586,25.5168,25.4476,25.3784,25.3092,25.24,23.9656,22.6912,21.4168,20.1424,18.868,18.3324,17.7968,17.2612,16.7256,16.19,15.3634,14.5368,13.7102,12.8836,12.057,11.6494,11.2418,10.8342,10.4266,10.019,
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.57,16.819,17.068,17.1628,17.2576,17.3524,17.4472,17.542,18.872,20.202,21.532,22.862,24.192,25.265,26.338,27.411,28.484,29.557,30.2236,30.8902,31.5568,32.2234,32.89,33.869,34.848,35.827,36.806,37.785,39.0752,40.3654,41.6556,42.9458,44.236,41.993,39.75,37.507,35.264,33.021,31.275,29.529,27.783,26.037,24.291,23.8478,23.4046,22.9614,22.5182,22.075,21.9116,21.7482,21.5848,21.4214,21.258,20.4384,19.6188,18.7992,17.9796,17.16,
Belize,BLZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,181.72,181.16,180.6,180.04,179.48,178.92,178.36,177.8,177.24,176.68,176.12,175.56,175,174.72,174.44,174.16,173.88,173.6,169.12,164.64,160.16,155.68,151.2,147.28,143.36,139.44,135.52,131.6,129.6232,127.6464,125.6696,123.6928,121.716,118.6248,115.5336,112.4424,109.3512,106.26,103.2454,100.2308,97.2162,94.2016,91.187,88.1834,85.1798,82.1762,79.1726,76.169,74.885,73.601,72.317,71.033,69.749,68.4924,67.2358,65.9792,64.7226,63.466,
Bermuda,BMU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,102.8358,102.3384,101.841,101.1998,100.5586,99.9174,99.2762,98.635,97.9606,97.2862,96.6118,95.9374,95.263,95.7486,96.2342,96.7198,97.2054,97.691,97.9194,98.1478,98.3762,98.6046,98.833,98.2938,97.7546,97.2154,96.6762,96.137,95.1572,94.1774,93.1976,92.2178,91.238,91.597,91.956,92.315,92.674,93.033,92.0094,90.9858,89.9622,88.9386,87.915,86.7062,85.4974,84.2886,83.0798,81.871,80.0126,78.1542,76.2958,74.4374,72.579,71.6922,70.8054,69.9186,69.0318,68.145,
Brazil,BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,90.0922,90.0706,90.049,88.5444,87.0398,85.5352,84.0306,82.526,80.9276,79.3292,77.7308,76.1324,74.534,74.554,74.574,74.594,74.614,74.634,75.7574,76.8808,78.0042,79.1276,80.251,80.6352,81.0194,81.4036,81.7878,82.172,82.483,82.794,83.105,83.416,83.727,83.834,83.941,84.048,84.155,84.262,82.7322,81.2024,79.6726,78.1428,76.613,75.1682,73.7234,72.2786,70.8338,69.389,68.911,68.433,67.955,67.477,66.999,65.9186,64.8382,63.7578,62.6774,61.597,
Barbados,BRB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,124.927,121.552,118.177,114.5556,110.9342,107.3128,103.6914,100.07,98.554,97.038,95.522,94.006,92.49,87.9342,83.3784,78.8226,74.2668,69.711,69.9228,70.1346,70.3464,70.5582,70.77,66.6038,62.4376,58.2714,54.1052,49.939,51.5326,53.1262,54.7198,56.3134,57.907,56.7314,55.5558,54.3802,53.2046,52.029,51.4456,50.8622,50.2788,49.6954,49.112,48.8638,48.6156,48.3674,48.1192,47.871,47.6772,47.4834,47.2896,47.0958,46.902,44.9734,43.0448,41.1162,39.1876,37.259,
Brunei Darussalam,BRN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,90.184,89.575,88.966,86.9242,84.8824,82.8406,80.7988,78.757,77.7342,76.7114,75.6886,74.6658,73.643,70.887,68.131,65.375,62.619,59.863,57.4874,55.1118,52.7362,50.3606,47.985,46.6694,45.3538,44.0382,42.7226,41.407,40.7802,40.1534,39.5266,38.8998,38.273,36.392,34.511,32.63,30.749,28.868,27.8448,26.8216,25.7984,24.7752,23.752,22.4512,21.1504,19.8496,18.5488,17.248,16.5214,15.7948,15.0682,14.3416,13.615,12.9464,12.2778,11.6092,10.9406,10.272,
Bhutan,BTN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.681,109.3864,109.0918,108.7972,108.5026,108.208,108.8206,109.4332,110.0458,110.6584,111.271,109.4906,107.7102,105.9298,104.1494,102.369,100.3026,98.2362,96.1698,94.1034,92.037,87.655,83.273,78.891,74.509,70.127,65.9384,61.7498,57.5612,53.3726,49.184,45.1562,41.1284,37.1006,33.0728,29.045,27.3038,25.5626,23.8214,22.0802,20.339,
Botswana,BWA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,159.6744,160.0362,160.398,160.6392,160.8804,161.1216,161.3628,161.604,160.8804,160.1568,159.4332,158.7096,157.986,157.0212,156.0564,155.0916,154.1268,153.162,151.2324,149.3028,147.3732,145.4436,143.514,139.2132,134.9124,130.6116,126.3108,122.01,114.3834,106.7568,99.1302,91.5036,83.877,81.465,79.053,76.641,74.229,71.817,69.4174,67.0178,64.6182,62.2186,59.819,57.7058,55.5926,53.4794,51.3662,49.253,47.135,45.017,42.899,40.781,38.663,36.9268,35.1906,33.4544,31.7182,29.982,
Central African Republic,CAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,171.8128,172.6954,173.578,173.8722,174.1664,174.4606,174.7548,175.049,175.049,175.049,175.049,175.049,175.049,174.2636,173.4782,172.6928,171.9074,171.122,169.7654,168.4088,167.0522,165.6956,164.339,162.7412,161.1434,159.5456,157.9478,156.35,154.0132,151.6764,149.3396,147.0028,144.666,142.6614,140.6568,138.6522,136.6476,134.643,132.9152,131.1874,129.4596,127.7318,126.004,124.1232,122.2424,120.3616,118.4808,116.6,116.026,115.452,114.878,114.304,113.73,111.7444,109.7588,107.7732,105.7876,103.802,
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,55.6166,54.8488,54.081,52.2786,50.4762,48.6738,46.8714,45.069,43.4946,41.9202,40.3458,38.7714,37.197,35.7988,34.4006,33.0024,31.6042,30.206,29.142,28.078,27.014,25.95,24.886,24.5578,24.2296,23.9014,23.5732,23.245,23.6238,24.0026,24.3814,24.7602,25.139,24.133,23.127,22.121,21.115,20.109,18.9676,17.8262,16.6848,15.5434,14.402,14.3096,14.2172,14.1248,14.0324,13.94,13.4188,12.8976,12.3764,11.8552,11.334,10.9476,10.5612,10.1748,9.7884,9.402,
Central Europe and the Baltics,CEB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,46.09933613,45.4221103,44.7026989,44.96388417,45.19129418,45.41177397,45.65083978,45.90558495,45.68215883,45.43014984,45.17250274,44.84366232,44.47006502,45.50701725,46.55640773,47.64317154,48.7756418,49.91463328,49.75099726,49.67358898,49.73297033,49.91221647,50.25094581,49.88232817,49.34569067,48.59914079,47.69655823,46.66934161,45.19606444,43.71361175,42.25202888,40.79869829,39.38437284,36.8659004,34.34991507,31.82806063,29.30645346,26.76901549,25.76286677,24.80917159,23.95981534,23.04370882,22.18383643,22.43107516,22.6567453,22.8013975,22.80342052,22.68163578,22.10910511,21.62146248,21.25865309,20.94254479,20.69046723,20.38378366,20.09068849,19.7825769,19.455877,19.12238363,
Switzerland,CHE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,18.0118,18.7704,19.529,20.0324,20.5358,21.0392,21.5426,22.046,21.554,21.062,20.57,20.078,19.586,17.9444,16.3028,14.6612,13.0196,11.378,10.8686,10.3592,9.8498,9.3404,8.831,8.3266,7.8222,7.3178,6.8134,6.309,6.3566,6.4042,6.4518,6.4994,6.547,6.3756,6.2042,6.0328,5.8614,5.69,5.6204,5.5508,5.4812,5.4116,5.342,5.1734,5.0048,4.8362,4.6676,4.499,4.2998,4.1006,3.9014,3.7022,3.503,3.4002,3.2974,3.1946,3.0918,2.989,
Channel Islands,CHI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,26.7686,27.5188,28.269,27.8276,27.3862,26.9448,26.5034,26.062,24.9498,23.8376,22.7254,21.6132,20.501,19.7618,19.0226,18.2834,17.5442,16.805,16.6196,16.4342,16.2488,16.0634,15.878,16.114,16.35,16.586,16.822,17.058,16.9692,16.8804,16.7916,16.7028,16.614,16.0464,15.4788,14.9112,14.3436,13.776,13.3964,13.0168,12.6372,12.2576,11.878,11.4848,11.0916,10.6984,10.3052,9.912,9.5432,9.1744,8.8056,8.4368,8.068,7.8124,7.5568,7.3012,7.0456,6.79,
Chile,CHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,88.4928,88.9244,89.356,89.9206,90.4852,91.0498,91.6144,92.179,90.7618,89.3446,87.9274,86.5102,85.093,82.8328,80.5726,78.3124,76.0522,73.792,72.455,71.118,69.781,68.444,67.107,67.015,66.923,66.831,66.739,66.647,66.3104,65.9738,65.6372,65.3006,64.964,64.391,63.818,63.245,62.672,62.099,61.2136,60.3282,59.4428,58.5574,57.672,57.049,56.426,55.803,55.18,54.557,53.7178,52.8786,52.0394,51.2002,50.361,49.416,48.471,47.526,46.581,45.636,
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.9496,66.8288,65.708,62.8214,59.9348,57.0482,54.1616,51.275,46.9252,42.5754,38.2256,33.8758,29.526,26.6892,23.8524,21.0156,18.1788,15.342,15.9712,16.6004,17.2296,17.8588,18.488,19.4904,20.4928,21.4952,22.4976,23.5,22.0616,20.6232,19.1848,17.7464,16.308,15.0276,13.7472,12.4668,11.1864,9.906,9.6088,9.3116,9.0144,8.7172,8.42,8.158,7.896,7.634,7.372,7.11,7.064,7.018,6.972,6.926,6.88,6.7856,6.6912,6.5968,6.5024,6.408,
Cote d'Ivoire,CIV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,232.4838,229.1204,225.757,224.1518,222.5466,220.9414,219.3362,217.731,217.5026,217.2742,217.0458,216.8174,216.589,216.205,215.821,215.437,215.053,214.669,210.4158,206.1626,201.9094,197.6562,193.403,188.3284,183.2538,178.1792,173.1046,168.03,164.036,160.042,156.048,152.054,148.06,146.1112,144.1624,142.2136,140.2648,138.316,138.133,137.95,137.767,137.584,137.401,137.6146,137.8282,138.0418,138.2554,138.469,137.9924,137.5158,137.0392,136.5626,136.086,135.411,134.736,134.061,133.386,132.711,
Cameroon,CMR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,171.3492,173.0226,174.696,176.3812,178.0664,179.7516,181.4368,183.122,184.4582,185.7944,187.1306,188.4668,189.803,190.6864,191.5698,192.4532,193.3366,194.22,194.8334,195.4468,196.0602,196.6736,197.287,196.1244,194.9618,193.7992,192.6366,191.474,188.7156,185.9572,183.1988,180.4404,177.682,174.536,171.39,168.244,165.098,161.952,159.5584,157.1648,154.7712,152.3776,149.984,146.3422,142.7004,139.0586,135.4168,131.775,129.6118,127.4486,125.2854,123.1222,120.959,117.9272,114.8954,111.8636,108.8318,105.8,
"Congo, Dem. Rep.",COD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,188.5218,188.2494,187.977,185.6608,183.3446,181.0284,178.7122,176.396,172.4012,168.4064,164.4116,160.4168,156.422,154.0254,151.6288,149.2322,146.8356,144.439,143.2526,142.0662,140.8798,139.6934,138.507,137.373,136.239,135.105,133.971,132.837,131.6906,130.5442,129.3978,128.2514,127.105,126.5052,125.9054,125.3056,124.7058,124.106,124.5532,125.0004,125.4476,125.8948,126.342,127.2276,128.1132,128.9988,129.8844,130.77,130.4848,130.1996,129.9144,129.6292,129.344,128.3192,127.2944,126.2696,125.2448,124.22,
"Congo, Rep.",COG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,137.061,138.003,138.945,139.8868,140.8286,141.7704,142.7122,143.654,144.3872,145.1204,145.8536,146.5868,147.32,147.32,147.32,147.32,147.32,147.32,145.696,144.072,142.448,140.824,139.2,138.1188,137.0376,135.9564,134.8752,133.794,133.1326,132.4712,131.8098,131.1484,130.487,131.019,131.551,132.083,132.615,133.147,133.7942,134.4414,135.0886,135.7358,136.383,134.6864,132.9898,131.2932,129.5966,127.9,126.9554,126.0108,125.0662,124.1216,123.177,120.9054,118.6338,116.3622,114.0906,111.819,
Colombia,COL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,127.994,127.994,127.994,126.1352,124.2764,122.4176,120.5588,118.7,112.58,106.46,100.34,94.22,88.1,87.4334,86.7668,86.1002,85.4336,84.767,84.0016,83.2362,82.4708,81.7054,80.94,79.8838,78.8276,77.7714,76.7152,75.659,77.0676,78.4762,79.8848,81.2934,82.702,82.8194,82.9368,83.0542,83.1716,83.289,83.895,84.501,85.107,85.713,86.319,81.7922,77.2654,72.7386,68.2118,63.685,62.4794,61.2738,60.0682,58.8626,57.657,55.617,53.577,51.537,49.497,47.457,
